simulation_name,empty_cells,seed_cells,watered_cells,total_changes,total_tasks,total_reloads,drone0_threshold,drone0_speciality,drone1_threshold,drone1_speciality,drone2_threshold,drone2_speciality,drone3_threshold,drone3_speciality,drone4_threshold,drone4_speciality,drone5_threshold,drone5_speciality
01-14-09-09-01,31,16,17,30,52,17,5.00,1,5.00,3,9.67,1,8.33,2,10.33,1,6.33,2
01-14-09-09-01,31,16,17,32,54,17,5.00,1,5.00,3,9.67,1,8.33,2,10.33,1,6.33,2
01-14-09-09-01,29,17,18,34,55,18,5.00,1,5.00,3,9.67,1,10.33,2,5.00,2,8.33,2
01-14-09-09-01,28,18,18,35,57,21,5.00,1,5.00,3,9.67,1,7.00,2,5.67,2,9.00,2
01-14-09-09-01,27,19,18,36,59,22,5.00,1,5.00,3,9.67,1,7.67,2,6.33,2,5.67,2
01-14-09-09-01,25,21,18,38,63,22,5.00,1,5.67,3,10.33,1,9.67,2,8.33,2,7.67,2
01-14-09-09-01,24,23,17,40,66,23,5.67,1,5.67,3,11.00,1,5.00,2,11.00,2,10.33,2
01-14-09-09-01,25,23,16,41,68,25,5.00,1,5.67,3,12.33,1,5.00,2,11.00,2,10.33,2
01-14-09-09-01,27,22,15,42,70,26,7.00,1,6.33,3,14.33,1,5.00,2,11.00,2,10.33,2
01-14-09-09-01,26,22,16,43,72,27,7.00,1,7.00,3,14.33,1,6.33,2,12.33,2,11.67,2
01-14-09-09-01,26,22,16,45,75,27,7.67,1,8.33,3,15.00,1,7.00,2,9.00,2,12.33,2
01-14-09-09-01,27,21,16,46,78,27,8.33,1,8.33,2,11.67,1,7.00,2,9.00,2,11.67,3
01-14-09-09-01,29,20,15,47,81,28,11.00,1,8.33,2,14.33,1,7.00,2,9.00,2,12.33,3
01-14-09-09-01,30,20,14,49,83,28,9.00,1,5.00,2,16.33,1,7.67,2,9.67,2,13.00,2
01-14-09-09-01,29,21,14,51,84,29,9.00,1,6.33,2,16.33,1,9.00,2,5.00,2,13.67,3
01-14-09-09-01,29,22,13,52,88,31,5.00,1,7.00,2,17.67,1,5.67,2,5.67,2,13.67,3
01-14-09-09-01,27,25,12,53,90,32,6.33,1,7.00,2,11.00,1,11.00,2,5.00,2,13.67,3
01-14-09-09-01,26,26,12,54,93,33,6.33,1,7.67,2,11.00,1,11.67,2,5.67,2,13.67,3
01-14-09-09-01,26,26,12,55,97,33,7.00,1,8.33,2,11.67,1,12.33,2,6.33,2,14.33,3
01-14-09-09-01,26,25,13,57,99,35,5.00,1,9.00,2,13.67,1,11.67,3,7.00,2,15.67,3
01-14-09-09-01,26,24,14,58,100,36,5.00,1,9.00,2,13.67,1,12.33,3,7.00,2,12.33,3
01-14-09-09-01,26,23,15,60,102,37,5.00,1,9.00,2,13.67,1,13.00,2,7.00,2,5.67,3
01-14-09-09-01,27,21,16,62,104,39,5.67,1,9.00,2,14.33,1,13.00,2,7.00,2,7.67,3
01-14-09-09-01,24,24,16,63,108,39,5.67,1,12.33,2,13.67,2,15.67,3,10.33,2,7.67,3
01-14-09-09-01,22,27,15,65,110,40,6.33,1,11.67,2,5.67,2,15.67,2,13.67,2,7.67,3
01-14-09-09-01,22,28,14,67,113,41,5.00,1,5.00,2,7.00,2,15.67,3,15.00,2,7.67,3
01-14-09-09-01,21,29,14,67,113,43,5.00,1,7.00,2,5.00,2,15.67,3,17.00,3,7.67,3
01-14-09-09-01,19,31,14,70,117,44,5.00,1,9.67,2,5.67,2,15.67,3,15.67,2,7.67,3
01-14-09-09-01,19,29,16,72,118,46,5.00,1,9.67,2,5.67,2,17.00,3,14.33,3,5.67,3
01-14-09-09-01,19,28,17,72,118,47,5.00,1,9.67,2,5.67,2,13.67,3,15.00,3,6.33,3
01-14-09-09-01,19,28,17,72,122,49,5.00,1,9.67,2,5.67,2,13.67,3,15.00,3,6.33,3
01-14-09-09-01,19,24,21,74,125,49,5.00,1,9.67,2,5.67,2,17.67,3,15.67,2,5.00,3
01-14-09-09-01,17,25,22,76,127,49,5.00,1,11.00,2,7.00,2,11.00,3,13.00,2,6.33,3
01-14-09-09-01,16,25,23,78,127,51,5.00,1,7.67,2,7.67,2,11.67,3,13.67,2,7.00,3
01-14-09-09-01,16,26,22,78,132,53,5.67,1,8.33,2,8.33,2,11.67,3,10.33,2,7.00,3
01-14-09-09-01,15,27,21,80,136,53,6.33,1,10.33,2,6.33,2,12.33,3,12.33,2,7.67,3
01-14-09-09-01,14,30,20,82,139,53,7.67,1,14.33,2,5.67,2,12.33,3,16.33,2,7.67,3
01-14-09-09-01,15,29,20,84,140,55,5.00,1,11.00,3,5.67,2,13.00,3,16.33,2,8.33,3
01-14-09-09-01,15,29,20,85,142,57,5.00,1,11.00,3,5.67,2,13.00,3,16.33,2,8.33,3
01-14-09-09-01,15,27,22,86,144,58,5.00,1,12.33,3,5.67,2,10.33,3,16.33,2,5.67,3
01-14-09-09-01,13,28,23,87,148,59,5.00,1,13.00,3,5.00,2,11.00,3,11.67,2,6.33,3
01-14-09-09-01,14,28,22,87,152,59,5.67,1,14.33,2,5.67,2,5.00,3,12.33,2,7.67,3
01-14-09-09-01,13,28,23,90,156,59,6.33,1,8.33,2,7.67,2,6.33,3,14.33,2,9.00,3
01-14-09-09-01,12,28,24,93,156,60,6.33,1,9.67,2,9.00,2,7.00,3,15.67,2,9.67,3
01-14-09-09-01,12,28,24,93,157,62,6.33,1,9.67,2,9.00,2,7.00,3,15.67,2,9.67,3
01-14-09-09-01,12,29,23,94,160,64,7.67,1,5.00,2,11.00,2,7.00,3,17.67,2,9.67,3
01-14-09-09-01,12,27,25,95,163,64,7.67,1,5.00,2,11.00,2,9.00,3,17.67,3,11.67,3
01-14-09-09-01,13,24,27,98,166,65,5.00,1,5.00,2,11.00,2,11.67,3,17.67,2,10.33,3
01-14-09-09-01,14,23,27,98,168,65,5.67,1,5.00,2,11.00,2,13.67,3,10.33,3,12.33,3
01-14-09-09-01,16,22,26,99,171,66,7.00,1,5.00,2,11.00,2,15.67,3,12.33,3,14.33,3
01-14-09-09-01,17,21,26,99,173,68,7.67,1,5.00,2,11.00,2,12.33,3,13.00,3,15.00,3
01-14-09-09-01,16,21,27,103,174,68,7.67,1,5.67,2,7.67,2,13.67,3,14.33,3,16.33,3
01-14-09-09-01,18,20,26,104,177,68,10.33,1,5.67,2,7.67,2,14.33,3,15.00,3,13.00,3
01-14-09-09-01,18,19,27,105,178,70,10.33,1,5.67,2,7.67,2,15.00,3,15.67,3,13.67,3
01-14-09-09-01,18,19,27,108,181,70,11.00,1,6.33,2,5.00,2,15.67,3,12.33,3,14.33,3
01-14-09-09-01,17,20,27,110,181,72,11.00,1,7.00,2,5.67,2,15.67,3,12.33,3,14.33,3
01-14-09-09-01,19,20,25,110,185,73,12.33,1,7.00,2,5.67,2,15.67,3,12.33,3,14.33,3
01-14-09-09-01,21,19,24,111,188,74,10.33,1,7.00,2,5.67,2,16.33,3,13.00,3,11.00,3
01-14-09-09-01,21,17,26,113,190,74,10.33,1,7.00,2,5.67,2,18.33,3,15.00,3,5.67,3
01-14-09-09-01,22,15,27,115,192,74,7.00,1,7.00,2,5.67,2,16.33,3,17.00,3,7.67,3
01-14-09-09-01,23,14,27,116,194,76,7.67,1,7.00,2,5.67,2,9.67,3,18.33,3,9.00,3
01-14-09-09-01,24,14,26,117,195,77,8.33,1,7.00,2,5.67,2,9.67,3,18.33,3,9.00,3
01-14-09-09-01,23,14,27,119,198,79,8.33,1,7.67,2,6.33,2,5.00,3,19.00,1,11.00,3
01-14-09-09-01,22,14,28,120,200,79,8.33,1,8.33,2,7.00,2,5.67,3,19.00,1,11.67,3
01-14-09-09-01,20,15,29,123,201,81,8.33,1,9.67,2,5.67,2,6.33,3,18.33,2,12.33,3
01-14-09-09-01,20,16,28,124,205,82,5.00,1,11.00,2,5.00,2,6.33,3,19.67,1,12.33,3
01-14-09-09-01,22,15,27,125,208,82,5.00,1,11.00,2,5.00,2,7.00,3,19.67,2,13.00,3
01-14-09-09-01,25,14,25,127,211,82,7.00,1,11.00,2,5.00,2,7.67,3,19.67,1,9.67,3
01-14-09-09-01,27,14,23,127,213,83,9.67,1,11.00,2,5.00,2,7.67,3,19.67,2,9.67,3
01-14-09-09-01,27,13,24,131,214,84,9.67,1,11.00,2,5.00,2,5.00,3,19.67,2,10.33,3
01-14-09-09-01,26,13,25,132,215,86,9.67,1,11.67,2,5.67,2,6.33,3,16.33,2,5.00,3
01-14-09-09-01,26,13,25,132,217,88,9.67,1,11.67,2,5.67,2,6.33,3,16.33,2,5.00,3
01-14-09-09-01,26,13,25,133,220,88,10.33,1,8.33,2,6.33,2,7.00,3,17.00,2,5.67,3
01-14-09-09-01,25,12,27,136,223,88,10.33,1,5.00,2,7.67,2,9.00,3,18.33,2,7.67,3
01-14-09-09-01,25,12,27,137,226,88,11.00,1,5.67,2,8.33,2,9.67,3,19.00,2,8.33,3
01-14-09-09-01,28,11,25,138,228,90,14.33,1,5.67,2,8.33,2,10.33,3,15.00,1,9.00,3
01-14-09-09-01,28,12,24,140,230,90,15.00,1,5.00,2,9.00,2,10.33,3,11.67,1,9.00,3
01-14-09-09-01,27,13,24,142,231,91,15.00,1,5.67,2,5.67,2,10.33,3,11.67,1,9.00,3
01-14-09-09-01,26,14,24,144,233,93,15.00,1,6.33,2,6.33,2,10.33,3,11.67,1,9.00,3
01-14-09-09-01,26,15,23,144,237,94,16.33,1,7.00,2,7.00,2,10.33,3,13.00,1,9.00,3
01-14-09-09-01,26,16,22,146,239,95,13.67,1,9.00,2,5.67,2,7.00,3,14.33,1,9.67,3
01-14-09-09-01,25,17,22,149,241,95,13.67,1,9.67,2,6.33,2,7.00,3,14.33,1,9.67,3
01-14-09-09-01,25,18,21,150,242,96,15.00,1,11.00,2,7.67,2,7.00,3,13.67,2,9.67,3
01-14-09-09-01,26,19,19,150,246,98,16.33,1,7.67,2,8.33,2,7.00,3,13.00,1,9.67,3
01-14-09-09-01,26,20,18,151,249,98,17.00,1,5.00,2,9.67,2,7.00,3,13.67,1,9.67,3
01-14-09-09-01,24,22,18,156,250,98,17.00,1,6.33,2,7.00,2,7.00,3,13.67,1,9.67,3
01-14-09-09-01,26,22,16,156,252,99,14.33,1,6.33,2,7.00,2,7.00,3,15.00,1,9.67,3
01-14-09-09-01,28,22,14,157,254,101,8.33,1,6.33,2,7.00,2,7.00,3,17.00,1,9.67,3
01-14-09-09-01,28,23,13,159,257,101,9.67,1,7.00,2,7.67,2,7.00,3,17.67,2,9.67,3
01-14-09-09-01,27,23,14,162,257,102,9.67,1,7.67,2,8.33,2,7.67,3,14.33,2,10.33,3
01-14-09-09-01,28,23,13,162,260,104,10.33,1,7.67,2,8.33,2,7.67,3,14.33,2,10.33,3
01-14-09-09-01,29,23,12,163,264,105,5.00,1,8.33,2,9.00,2,5.00,3,15.00,2,11.00,3
01-14-09-09-01,28,22,14,166,265,106,5.00,1,9.00,2,5.67,2,6.33,3,15.67,2,8.33,3
01-14-09-09-01,27,23,14,168,267,106,5.00,1,9.67,2,6.33,2,6.33,3,16.33,2,8.33,3
01-14-09-09-01,28,23,13,168,269,109,5.67,1,9.67,2,6.33,2,6.33,3,16.33,2,8.33,3
01-14-09-09-01,27,24,13,172,271,109,6.33,1,11.00,2,7.67,2,7.67,3,17.67,2,9.67,3
01-14-09-09-01,27,24,13,173,272,110,6.33,1,11.00,2,7.67,2,7.67,3,17.67,2,9.67,3
01-14-09-09-01,27,23,14,174,272,113,6.33,1,11.00,2,7.67,2,8.33,3,17.67,2,10.33,3
01-14-09-09-01,25,25,14,174,278,114,6.33,1,8.33,2,9.00,2,8.33,3,19.00,1,10.33,3
01-14-09-09-01,24,25,15,177,279,114,5.00,1,10.33,2,5.00,3,12.33,3,17.00,2,14.33,3
01-14-09-09-01,25,25,14,177,284,115,5.67,1,10.33,2,5.00,3,12.33,3,17.00,2,14.33,3
01-14-09-09-01,27,23,14,180,285,115,5.00,1,10.33,2,6.33,3,13.67,3,17.00,2,11.67,3
01-14-09-09-01,28,24,12,181,288,115,7.00,1,11.00,2,6.33,3,13.67,3,17.67,2,11.67,3
01-14-09-09-01,27,25,12,183,288,117,7.00,1,12.33,2,6.33,3,13.67,3,11.00,2,11.67,3
01-14-09-09-01,27,26,11,184,291,118,7.67,1,13.00,2,6.33,3,13.67,3,7.67,2,11.67,3
01-14-09-09-01,26,27,11,184,294,120,7.67,1,9.67,2,6.33,3,13.67,3,8.33,2,11.67,3
01-14-09-09-01,24,28,12,187,296,120,7.67,1,11.00,2,7.00,3,14.33,3,9.67,2,8.33,3
01-14-09-09-01,24,26,14,189,298,120,7.67,1,11.00,2,5.67,3,15.67,3,9.67,2,9.67,3
01-14-09-09-01,25,25,14,191,298,123,8.33,1,11.00,2,6.33,3,12.33,3,9.67,2,10.33,3
01-14-09-09-01,25,25,14,191,301,125,8.33,1,11.00,2,6.33,3,12.33,3,9.67,2,10.33,3
01-14-09-09-01,23,26,15,194,303,126,8.33,1,6.33,2,5.00,3,13.67,3,5.00,2,11.67,3
01-14-09-09-01,20,29,15,196,304,129,8.33,1,5.67,2,5.00,3,13.67,3,8.33,2,11.67,3
01-14-09-09-01,19,30,15,196,306,130,8.33,1,6.33,2,5.00,3,13.67,3,9.00,2,11.67,3
01-14-09-09-01,17,32,15,198,309,131,8.33,1,8.33,2,5.00,3,13.67,3,11.00,2,11.67,3
01-14-09-09-01,17,30,17,199,312,132,8.33,1,8.33,2,6.33,3,15.00,3,11.00,2,9.00,3
